Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
25.115.20,False,False,True,1585,774,The American Wing,1925,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1730–90,1730,1790,"Walnut, white pine",42 x 20 1/4 x 16 1/2 in. (106.7 x 51.4 x 41.9 cm),"Rogers Fund, 1925",Made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/1585,https://www.wikidata.org/wiki/Q116372076,,"Metropolitan Museum of Art, New York, NY",,,
25.115.37,False,False,True,1586,,The American Wing,1925,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, yellow pine",40 x 19 5/8 x 19 3/4 in. (101.6 x 49.8 x 50.2 cm),"Rogers Fund, 1925",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1586,,,"Metropolitan Museum of Art, New York, NY",,,
25.157,False,False,True,1587,,The American Wing,1925,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1770–1800,1770,1800,Mahogany,39 3/4 x 22 x 17 1/2 in. (101 x 55.9 x 44.5 cm),"Gift of H. D. Perine, 1925",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1587,,,"Metropolitan Museum of Art, New York, NY",,,
29.133.1,False,False,True,1588,713,The American Wing,1929,Side Chair,Leather chair,American,,,,,,,,,,,,,,,,,,1695–1715,1695,1715,"Maple, oak",45 7/8 x 18 x 14 3/4 in. (116.5 x 45.7 x 37.5 cm),"Rogers Fund, 1929",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1588,https://www.wikidata.org/wiki/Q116372071,,"Metropolitan Museum of Art, New York, NY",,,
29.133.2,False,False,True,1589,774,The American Wing,1929,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Maple, oak",45 7/8 x 18 x 14 3/4 in. (116.5 x 45.7 x 37.5 cm),"Rogers Fund, 1929",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1589,https://www.wikidata.org/wiki/Q116372075,,"Metropolitan Museum of Art, New York, NY",,,
30.120.58,False,False,True,1590,717,The American Wing,1930,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1765–90,1765,1790,"Mahogany, white pine",41 3/4 x 22 5/8 x 22 1/2 in. (106 x 57.5 x 57.2 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1590,https://www.wikidata.org/wiki/Q116372070,,"Metropolitan Museum of Art, New York, NY",,,
32.55.5,False,False,True,1591,722,The American Wing,1932,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, white cedar, tulip poplar",39 x 21 1/2 x 21 1/2 in. (99.1 x 54.6 x 54.6 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1591,https://www.wikidata.org/wiki/Q116372073,,"Metropolitan Museum of Art, New York, NY",,,
32.57.3,False,False,True,1592,,The American Wing,1932,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, northern white cedar, yellow pine",38 3/4 x 22 3/8 x 21 1/2 in. (98.4 x 56.8 x 54.6 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1592,,,"Metropolitan Museum of Art, New York, NY",,,
32.57.4,False,False,True,1593,722,The American Wing,1932,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,Mahogany,38 1/8 x 22 1/4 x 22 1/4 in. (96.8 x 56.5 x 56.5 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1932",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1593,https://www.wikidata.org/wiki/Q116372074,,"Metropolitan Museum of Art, New York, NY",,,
34.100.25,False,False,True,1594,,The American Wing,1934,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1740–80,1740,1780,Walnut,39 3/4 x 18 1/2 x 15 1/4 in. (101 x 47 x 38.7 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1594,,,"Metropolitan Museum of Art, New York, NY",,,
34.100.217,False,False,True,1595,774,The American Wing,1934,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1825,1822,1825,"Maple, poplar",32 3/4 x 19 x 15 1/4 in. (83.2 x 48.3 x 38.7 cm),"Gift of Mrs. Robert W. de Forest, 1933",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1595,https://www.wikidata.org/wiki/Q116372069,,"Metropolitan Museum of Art, New York, NY",Fruit,http://vocab.getty.edu/page/aat/300011868,https://www.wikidata.org/wiki/Q1364
50.130.154rr,False,False,False,1596,,The American Wing,1950,Drawing,Egyptian Winepress and Architectural Motifs (from Scrapbook),American,,,,,16237,Artist," ",John Singer Sargent,"American, Florence 1856–1925 London"," ","Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,ca. 1878,1875,1878,Graphite and pen and ink on tracing paper,5 x 4 1/2 in. (12.7 x 11.4 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1596,,,"Metropolitan Museum of Art, New York, NY",,,
39.148.2,False,False,True,1597,,The American Wing,1939,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,"Mahogany, birch",33 3/4 x 18 x 18 in. (85.7 x 45.7 x 45.7 cm),"Bequest of May Blackstone Huntington, 1938",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1597,,,"Metropolitan Museum of Art, New York, NY",,,
39.148.3,False,False,False,1598,774,The American Wing,1939,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1820,1817,1820,"Mahogany, birch",33 3/4 x 18 x 18 in. (85.7 x 45.7 x 45.7 cm),"Bequest of May Blackstone Huntington, 1938",Made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1598,https://www.wikidata.org/wiki/Q116390661,,"Metropolitan Museum of Art, New York, NY",,,
41.93.1,False,False,True,1600,,The American Wing,1941,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1805,1802,1805,Mahogany,34 1/2 x 21 x 18 in. (87.6 x 53.3 x 45.7 cm),"Gift of Mrs. Faneuil S. Weisse, in memory of her husband, 1941",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1600,,,"Metropolitan Museum of Art, New York, NY",,,
41.93.2,False,False,True,1601,774,The American Wing,1941,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1805,1802,1805,Mahogany,34 1/2 x 21 x 18 in. (87.6 x 53.3 x 45.7 cm),"Gift of Mrs. Faneuil S. Weisse, in memory of her husband, 1941",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1601,https://www.wikidata.org/wiki/Q116372066,,"Metropolitan Museum of Art, New York, NY",,,
42.129.1,False,False,True,1604,,The American Wing,1942,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,Mahogany,38 1/2 x 21 x 18 in. (97.8 x 53.3 x 45.7 cm),"Gift of Dr. Eugene H. Pool, 1942",Probably made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1604,,,"Metropolitan Museum of Art, New York, NY",,,
42.129.2,False,False,True,1605,774,The American Wing,1942,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,ca. 1790,1787,1790,"mahogany (primary), mahogany veneer; maple (secondary)",38 1/2 x 21 x 17 1/2 in. (97.8 x 53.3 x 44.5 cm),"Gift of Dr. Eugene H. Pool, 1942",Probably made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1605,https://www.wikidata.org/wiki/Q116372067,,"Metropolitan Museum of Art, New York, NY",,,
43.160,False,False,True,1606,722,The American Wing,1943,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,Mahogany,38 1/4 x 22 1/4 x 20 3/4 in. (97.2 x 56.5 x 52.7 cm),"Rogers Fund, 1943",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1606,https://www.wikidata.org/wiki/Q116372068,,"Metropolitan Museum of Art, New York, NY",,,
44.29,False,False,True,1607,774,The American Wing,1944,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1730–50,1730,1750,"Maple, ash",41 1/2 x 18 1/2 x 14 1/2 in. (105.4 x 47 x 36.8 cm),"Rogers Fund, 1944",Possibly made in|Possibly made in,,,,United States|United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1607,https://www.wikidata.org/wiki/Q116372064,,"Metropolitan Museum of Art, New York, NY",,,
44.55,False,False,True,1608,719,The American Wing,1944,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, maple",38 x 23 3/4 x 22 in. (96.5 x 60.3 x 55.9 cm),"Rogers Fund, 1944",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1608,https://www.wikidata.org/wiki/Q116372065,,"Metropolitan Museum of Art, New York, NY",,,
45.62.3,False,False,True,1609,,The American Wing,1945,Side chair,Cane side chair,British,,,,,,,,,,,,,,,,,,1690–1710,1690,1710,Beech,52 3/4 x 18 3/4 x 15 in. (134 x 47.6 x 38.1 cm),"Bequest of Herbert L. Pratt, 1945",Made in,,,,England,,,,,,,,,http://www.metmuseum.org/art/collection/search/1609,,,"Metropolitan Museum of Art, New York, NY",,,
46.45,False,False,True,1610,,The American Wing,1946,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1765–90,1765,1790,"Mahogany, cherry, white pine",37 7/8 x 22 x 20 1/4 in. (96.2 x 55.9 x 51.4 cm),"Rogers Fund, 1946",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1610,,,"Metropolitan Museum of Art, New York, NY",,,
46.152.1,False,False,True,1611,,The American Wing,1946,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1755–90,1755,1790,"Mahogany, maple, white pine",38 1/4 x 22 x 22 1/2 in. (97.2 x 55.9 x 57.2 cm),"Gift of Mrs. George Sands Bryan, in memory of her husband, 1946",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1611,,,"Metropolitan Museum of Art, New York, NY",,,
48.122,False,False,True,1612,774,The American Wing,1948,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1710–30,1710,1710,Maple,46 1/4 x 17 1/2 x 14 1/2 in. (117.5 x 44.5 x 36.8 cm),"Gift of Mrs. Gordon Dexter, 1948",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1612,https://www.wikidata.org/wiki/Q116372061,,"Metropolitan Museum of Art, New York, NY",,,
48.135.93,False,False,True,1613,774,The American Wing,1948,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1795–1805,1795,1805,"Mahogany, ash",36 3/4 x 20 3/4 x 18 in. (93.3 x 52.7 x 45.7 cm),"Bequest of Adeline R. Brown, 1947",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1613,https://www.wikidata.org/wiki/Q116372063,,"Metropolitan Museum of Art, New York, NY",,,
48.172.1,False,False,True,1616,,The American Wing,1948,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1780,1777,1780,"Mahogany, maple, red oak",39 7/8 x 19 3/4 x 19 3/8 in. (101.3 x 50.2 x 49.2 cm),"Gift of Charles K. Davis, 1948",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1616,,,"Metropolitan Museum of Art, New York, NY",,,
50.130.149c,False,False,False,1617,,The American Wing,1950,Drawing,Arm of a Javanese Dancer (from Sketchbook of Javanese Dancers),American,,,,,16237,Artist," ",John Singer Sargent,"American, Florence 1856–1925 London"," ","Sargent, John Singer",American,1856      ,1925      ,,http://vocab.getty.edu/page/ulan/500023972,https://www.wikidata.org/wiki/Q155626,1889,1889,1889,Graphite on off-white wove paper,5 1/2 x 8 1/2 in. (14 x 21.6 cm),"Gift of Mrs. Francis Ormond, 1950",,,,,,,,,,,,,,http://www.metmuseum.org/art/collection/search/1617,,,"Metropolitan Museum of Art, New York, NY",Dancers|Arms,http://vocab.getty.edu/page/aat/300025653|http://vocab.getty.edu/page/aat/300310201,https://www.wikidata.org/wiki/Q5716684|https://www.wikidata.org/wiki/Q43471
51.140,False,True,True,1618,719,The American Wing,1951,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1765–75,1765,1775,"Mahogany, yellow pine",38 x 21 7/8 x 21 1/2 in. (96.5 x 55.6 x 54.6 cm),"Bequest of W. Gedney Beatty and Rogers Fund, by exchange, 1951",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1618,https://www.wikidata.org/wiki/Q116372062,,"Metropolitan Museum of Art, New York, NY",,,
52.77.50,False,False,True,1619,,The American Wing,1952,Side chair,Turkey-work chair,American,,,,,,,,,,,,,,,,,,1680–1700,1680,1700,"Maple, oak",40 3/4 x 21 x 17 in. (103.5 x 53.3 x 43.2 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1619,,,"Metropolitan Museum of Art, New York, NY",,,
52.77.51,False,False,True,1620,,The American Wing,1952,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1660–90,1660,1690,"Maple, oak",37 x 20 1/2 x 17 1/2 in. (94 x 52.1 x 44.5 cm),"Bequest of Mrs. J. Insley Blair, 1951",Probably made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1620,,,"Metropolitan Museum of Art, New York, NY",,,
52.77.58,False,False,True,1621,713,The American Wing,1952,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1700–1720,1700,1720,"Red maple, oak",48 x 18 x 15 in. (121.9 x 45.7 x 38.1 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1621,https://www.wikidata.org/wiki/Q116372060,,"Metropolitan Museum of Art, New York, NY",,,
52.195.10,False,False,True,1622,,The American Wing,1952,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1790–1800,1790,1800,"Mahogany, maple, ash, white pine",36 1/2 x 20 1/2 x 18 in. (92.7 x 52.1 x 45.7 cm),"Gift of Mrs. Screven Lorillard, 1952",Made in,Salem,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1622,,,"Metropolitan Museum of Art, New York, NY",,,
52.201,False,False,True,1623,,The American Wing,1952,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1790–1800,1790,1800,"Mahogany, ash, tulip poplar, satinwood",38 5/8 x 20 1/2 x 17 1/2 in. (98.1 x 52.1 x 44.5 cm),"Rogers Fund, 1952",Made in,Baltimore,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1623,,,"Metropolitan Museum of Art, New York, NY",,,
57.130.6,False,False,True,1624,774,The American Wing,1957,Side Chair,Side Chair,American,,,,,110321528,Maker|Maker,Attributed to|or attributed to,John Henry Belter|J. H. Belter & Co.,"American, born Germany 1804-1863 New York|1854–1865"," | ","Belter, John Henry|J. H. Belter & Co.",American| ,1804      |1854      ,1863      |1865      ,|,http://vocab.getty.edu/page/ulan/500001413|,https://www.wikidata.org/wiki/Q46973286|,1850–60,1850,1860,"Rosewood, ash",38 x 19 x 17 3/4 in. (96.5 x 48.3 x 45.1 cm),"Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1624,https://www.wikidata.org/wiki/Q116372056,,"Metropolitan Museum of Art, New York, NY",Grapes,http://vocab.getty.edu/page/aat/300379338,https://www.wikidata.org/wiki/Q10978
58.154,False,False,True,1625,,The American Wing,1958,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1740–50,1740,1750,"Mahogany, maple, cherry, white pine",40 1/2 x 22 x 21 3/4 in. (102.9 x 55.9 x 55.2 cm),"Purchase, Mrs. Russell Sage Gift, 1909",Possibly made in,Boston,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1625,,,"Metropolitan Museum of Art, New York, NY",,,
62.171.19,False,False,True,1626,722,The American Wing,1962,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1760–90,1760,1790,"Mahogany, white oak, yellow pine",40 x 21 3/4 x 21 1/2 in. (101.6 x 55.2 x 54.6 cm),"Bequest of Cecile L. Mayer, 1962",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1626,https://www.wikidata.org/wiki/Q116372055,,"Metropolitan Museum of Art, New York, NY",,,
62.171.20,False,False,True,1627,774,The American Wing,1962,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1725–90,1722,1790,Mahogany,,"Bequest of Cecile L. Mayer, 1962",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1627,https://www.wikidata.org/wiki/Q116372054,,"Metropolitan Museum of Art, New York, NY",,,
62.171.21,False,True,True,1628,,The American Wing,1962,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1740–60,1740,1760,"Walnut, yellow pine",42 x 17 1/4 x 20 1/8 in. (106.7 x 43.8 x 51.1 cm),"Bequest of Cecile L. Mayer, 1962",Made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1628,,,"Metropolitan Museum of Art, New York, NY",,,
63.143,False,False,True,1630,,The American Wing,1963,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1815–30,1815,1830,"Ash, pine",23 1/8 x 18 1/4 x 21 1/4 in. (58.7 x 46.4 x 54 cm),"Anonymous Gift, 1963",Probably made in,Philadelphia,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1630,,,"Metropolitan Museum of Art, New York, NY",,,
65.189,False,False,True,1631,774,The American Wing,1965,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1840–50,1840,1850,Rosewood,42 1/2 x 18 3/4 x 20 3/4 in. (108 x 47.6 x 52.7 cm),"Gift of Mrs. Charles J. Bryan, 1965",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1631,https://www.wikidata.org/wiki/Q116372058,,"Metropolitan Museum of Art, New York, NY",,,
66.108.6,False,False,True,1633,,The American Wing,1966,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,1765–90,1765,1790,"Mahogany, white pine, tulip poplar",37 7/8 x 22 1/4 x 21 in. (96.2 x 56.5 x 53.3 cm),"Given in memory of George Drew Egbert and Estelle Powers Egbert, by their children, 1966",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1633,,,"Metropolitan Museum of Art, New York, NY",,,
68.202.2,False,False,True,1634,774,The American Wing,1968,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1855,1852,1855,"Rosewood, ash",34 x 16 1/2 x 16 1/2 in. (86.4 x 41.9 x 41.9 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1968",Made in,New York,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1634,https://www.wikidata.org/wiki/Q116372053,,"Metropolitan Museum of Art, New York, NY",,,
69.136.2,False,False,False,1635,774,The American Wing,1969,Side Chair,Side Chair,American,,,,,,,,,,,,,,,,,,ca. 1880,1877,1880,"Ebonized wood, light wood inlay",Dimensions unavailable,"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1635,https://www.wikidata.org/wiki/Q116390663,,"Metropolitan Museum of Art, New York, NY",,,
69.159.2,False,False,False,1636,,The American Wing,1969,Chair,Chair,American,,,,,,,,,,,,,,,,,,1850–1900,1850,1900,Cast iron,29 1/2 x 21 1/4 x 22 1/2 in. (74.9 x 54 x 57.2 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1636,,,"Metropolitan Museum of Art, New York, NY",,,
69.159.3,False,False,False,1637,,The American Wing,1969,Chair,Chair,American,,,,,,,,,,,,,,,,,,1850–1900,1850,1900,Cast iron,29 1/2 x 21 1/4 x 22 1/2 in. (74.9 x 54 x 57.2 cm),"Purchase, The Edgar J. Kaufmann Foundation Gift, 1969",Made in,,,,United States,,,,,,,,,http://www.metmuseum.org/art/collection/search/1637,,,"Metropolitan Museum of Art, New York, NY",,,
1970.200.1,False,False,True,1638,774,The American Wing,1970,Side chair,Side chair,American,,,,,,,,,,,,,,,,,,1795–1800,1795,1800,Mahogany,38 3/4 x 21 1/4 x 20 1/2 in. (98.4 x 54 x 52.1 cm),"Gift of George H. Hull, 1970",Made in,,,,United States,New England ,,,,,,,,http://www.metmuseum.org/art/collection/search/1638,https://www.wikidata.org/wiki/Q116372052,,"Metropolitan Museum of Art, New York, NY",,,
